player_id;current_club_id;pretty_name;date_of_birth;position;sub_position;foot;height_in_cm;market_value_in_gbp;country_of_citizenship
623251;41201;Said Aliev;1998-12-03;Attack;attack - Centre-Forward;Right;186;315000.0;Russia
306668;4294;Amine Oudrhiri;1992-11-04;Midfield;midfield - Defensive Midfield;Right;184;450000.0;Morocco
647129;4294;Miguel Bandarra;1996-01-17;Defender;Defender - Right-Back;Right;182;225000.0;Portugal
232577;4294;Jonatan Lucca;1994-06-02;Midfield;midfield - Central Midfield;Left;184;315000.0;Brazil
510635;4294;Cassio Scheid;1994-01-03;Defender;Defender - Centre-Back;Left;186;270000.0;Brazil
578685;4294;Edu Mancha;1995-11-24;Defender;Defender - Centre-Back;Left;187;248000.0;Brazil
527026;4294;Ricardo Velho;1998-08-20;Goalkeeper;Goalkeeper;Right;188;158000.0;Portugal
67144;2425;Leo Vieira;1990-09-22;Goalkeeper;Goalkeeper;Right;193;68000.0;Brazil
452084;33;Ahmed Kutucu;2000-03-01;Attack;attack - Centre-Forward;Right;181;630000.0;Turkey
605558;33;Mikail Maden;2002-01-17;Attack;midfield - Attacking Midfield;Right;0;135000.0;Norway
415645;4294;Alex Pinto;1998-07-08;Defender;Defender - Right-Back;Right;187;585000.0;Portugal
553905;33;Kerim Calhanoglu;2002-08-26;Midfield;midfield - Left Midfield;Left;180;720000.0;Germany
126534;33;Salif Sane;1990-08-25;Defender;Defender - Centre-Back;Right;196;720000.0;Senegal
542338;41201;David Tosevski;2001-07-16;Attack;attack - Centre-Forward;Right;186;360000.0;North Macedonia
93827;33;Steven Skrzybski;1992-11-18;Attack;midfield - Attacking Midfield;Right;174;810000.0;Germany
19114;33;Michael Langer;1985-01-06;Goalkeeper;Goalkeeper;Right;195;45000.0;Austria
39015;33;Ralf Fahrmann;1988-09-27;Goalkeeper;Goalkeeper;Right;197;450000.0;Germany
346332;33;Nassim Boujellab;1999-06-20;Midfield;midfield - Central Midfield;Both;182;360000.0;Morocco
58515;41201;Vitaliy Balashov;1991-01-15;Attack;attack - Second Striker;Both;177;315000.0;Ukraine
284847;41201;Anton Terekhov;1998-01-30;Attack;attack - Right Winger;Right;186;270000.0;Russia
472242;33;Mehmet Aydin;2002-02-09;Midfield;midfield - Right Midfield;Right;180;1800000.0;Germany
596881;33;Florian Flick;2000-05-01;Midfield;midfield - Defensive Midfield;Both;190;630000.0;Germany
570160;33;Henning Matriciani;2000-03-14;Defender;Defender - Right-Back;Right;187;180000.0;Germany
521474;33;Brooklyn Ezeh;2001-06-23;Defender;Defender - Left-Back;Left;188;113000.0;Germany
282349;33;Timo Becker;1997-03-25;Defender;Defender - Centre-Back;Right;190;405000.0;Germany
521964;33;Malick Thiaw;2001-08-08;Defender;Defender - Centre-Back;Right;191;4500000.0;Germany
554395;33;Vasilios Pavlidis;2002-09-04;Defender;Defender - Centre-Back;Left;186;180000.0;Greece
212258;41201;Yuri Bavin;1994-02-05;Midfield;midfield - Central Midfield;Left;172;450000.0;Russia
98968;41201;Valeriy Chuperka;1992-06-12;Midfield;midfield - Central Midfield;Right;177;765000.0;Russia
333074;33;Soren Ahlers;1997-09-09;Goalkeeper;Goalkeeper;Both;194;45000.0;Germany
105506;41201;Vladimir Obukhov;1992-02-08;Attack;attack - Centre-Forward;Left;185;450000.0;Russia
512127;4294;Fabricio Isidoro;1992-01-28;Midfield;midfield - Central Midfield;Right;172;248000.0;Brazil
283141;33;Blendi Idrizi;1998-05-02;Midfield;midfield - Central Midfield;Right;179;540000.0;Kosovo
275256;41201;Guram Tetrashvili;1988-08-02;Midfield;midfield - Defensive Midfield;Right;178;90000.0;Russia
213016;41201;Catalin Carp;1993-10-20;Midfield;midfield - Defensive Midfield;Right;187;495000.0;Moldova
449585;41201;Evgeniy Chabanov;1997-08-08;Attack;attack - Left Winger;Both;175;158000.0;Russia
158594;41201;Sebastien Thill;1993-12-29;Attack;midfield - Attacking Midfield;Left;178;1800000.0;Luxembourg
301949;41201;Dmitriy German;1988-06-12;Midfield;midfield - Left Midfield;Right;178;68000.0;Belarus
511522;2425;Ruben Goncalves;1998-12-23;Midfield;midfield - Central Midfield;Left;180;158000.0;Portugal
248931;41201;Oleksandr Kapliyenko;1996-03-07;Defender;Defender - Left-Back;Left;179;450000.0;Ukraine
230929;41201;Azer Aliev;1994-05-12;Midfield;midfield - Right Midfield;Left;168;450000.0;Russia
461704;41201;Vladimir Kabakhidze;1999-09-09;Midfield;midfield - Central Midfield;Right;175;315000.0;Russia
67721;41201;Mohammed Rabiu;1989-12-31;Midfield;midfield - Defensive Midfield;Right;188;90000.0;Ghana
603416;41201;Jasurbek Jaloliddinov;2002-05-15;Attack;attack - Right Winger;Left;171;585000.0;Uzbekistan
106210;41201;Aleksey Rybin;1988-01-26;Defender;Defender - Right-Back;Right;178;180000.0;Russia
106783;41201;Aleksandr Erkin;1989-09-01;Midfield;midfield - Defensive Midfield;Right;187;68000.0;Russia
82597;41201;Aleksandr Denisov;1989-02-23;Defender;Defender - Centre-Back;Left;186;180000.0;Russia
145981;41201;Evgeniy Shlyakov;1991-08-30;Defender;Defender - Right-Back;Right;183;360000.0;Russia
125760;41201;Vitali Shakhov;1991-01-09;Defender;Defender - Centre-Back;Right;191;225000.0;Russia
82201;41201;Nikita Chicherin;1990-08-18;Defender;Defender - Right-Back;Right;188;225000.0;Russia
379634;41201;Aleksey Gritsaenko;1995-05-25;Defender;Defender - Centre-Back;Right;186;450000.0;Russia
25035;41201;Sergey Ryzhikov;1980-09-19;Goalkeeper;Goalkeeper;Right;192;;Russia
140576;41201;Maksim Volodko;1992-11-10;Defender;Defender - Left-Back;Left;180;360000.0;Belarus
652461;41201;Moris Nusuev;1997-06-28;Defender;Defender - Centre-Back;Right;193;45000.0;Russia
576983;41201;Zurab Gigashvili;2001-11-20;Defender;Defender - Centre-Back;Right;189;45000.0;Georgia
64893;41201;Farkhod Vasiev;1990-04-14;Defender;Defender - Centre-Back;Left;180;135000.0;Tajikistan
520064;41201;Tigran Avanesyan;2002-04-13;Midfield;midfield - Defensive Midfield;Right;183;270000.0;Russia
550549;4294;Tomas Tavares;2001-03-07;Defender;Defender - Right-Back;Right;184;3150000.0;Portugal
72776;4294;Hugo Marques;1986-01-15;Goalkeeper;Goalkeeper;Right;190;68000.0;Angola
432111;41201;Ilya Martynov;2000-01-25;Defender;Defender - Centre-Back;Right;185;270000.0;Russia
471897;33;Jimmy Kaparos;2001-12-25;Midfield;midfield - Defensive Midfield;;187;90000.0;Netherlands
172546;41201;Rodion Syamuk;1989-03-11;Goalkeeper;Goalkeeper;;188;45000.0;Belarus
513257;41201;Vitaliy Sychev;2000-03-02;Goalkeeper;Goalkeeper;Right;200;203000.0;Russia
179745;41201;Nikita Drozdov;1992-04-21;Midfield;midfield - Defensive Midfield;Right;174;225000.0;Russia
181179;41201;Soslan Takazov;1993-02-28;Defender;Defender - Centre-Back;Right;186;315000.0;Russia
59180;41201;Adessoye Oyewole;1982-09-18;Defender;Defender - Centre-Back;Right;188;23000.0;Russia
448890;41201;Aleksandr Golovnya;1998-10-27;Defender;Defender - Centre-Back;Right;193;113000.0;Russia
98558;41201;Anton Kilin;1990-11-14;Attack;attack - Right Winger;Right;169;360000.0;Russia
521611;41201;Denis Kaykov;1997-08-12;Defender;Defender - Centre-Back;Right;190;225000.0;Russia
67886;1301;Paulo Victor;1987-01-12;Goalkeeper;Goalkeeper;Left;187;270000.0;Brazil
184928;1301;Joel Tagueu;1993-12-06;Attack;attack - Centre-Forward;Left;178;900000.0;Cameroon
255748;468;Michael Heylen;1994-01-03;Defender;Defender - Centre-Back;Right;187;405000.0;Belgium
317032;511;Alex Jakubiak;1996-08-27;Attack;attack - Centre-Forward;Right;177;90000.0;Scotland
306382;19789;Benjamin Tetteh;1997-07-10;Attack;attack - Centre-Forward;Both;193;2520000.0;Ghana
63200;1132;Ashley Barnes;1989-10-30;Attack;attack - Centre-Forward;Right;185;1800000.0;England
14641;511;Cillian Sheridan;1989-02-23;Attack;attack - Centre-Forward;Left;196;180000.0;Ireland
345759;511;Zak Rudden;2000-02-06;Attack;attack - Centre-Forward;Right;187;270000.0;Scotland
53360;1132;Jay Rodriguez;1989-07-29;Attack;attack - Centre-Forward;Right;185;2700000.0;England
561217;8024;Oday Dabbagh;1998-12-03;Attack;attack - Centre-Forward;Left;183;540000.0;Palästina
101500;1132;Matej Vydra;1992-05-01;Attack;attack - Centre-Forward;Right;180;2700000.0;Czech Republic
799900;1063;Christian Wagner;2003-02-13;Attack;attack - Centre-Forward;;186;45000.0;Denmark
530965;2759;Matthew Wright;2002-10-16;Attack;attack - Centre-Forward;;0;68000.0;Scotland
203869;2759;Alex Samuel;1995-09-20;Attack;attack - Centre-Forward;Right;183;180000.0;Wales
631704;1063;Alassana Jatta;1999-01-12;Attack;attack - Centre-Forward;Right;192;180000.0;The Gambia
203784;2759;Dominic Samuel;1994-04-01;Attack;attack - Centre-Forward;Right;182;248000.0;England
342152;133;Roberts Uldrikis;1998-04-03;Attack;attack - Centre-Forward;Right;198;630000.0;Latvia
124863;133;Tom Boere;1992-11-24;Attack;attack - Centre-Forward;Right;183;225000.0;Netherlands
603891;749;Emmanuel Ekong;2002-06-25;Attack;attack - Centre-Forward;Right;176;270000.0;Sweden
490888;1435;Sam Crowther;2000-04-03;Attack;attack - Centre-Forward;Right;194;45000.0;Netherlands
134983;749;Andrea La Mantia;1991-05-06;Attack;attack - Centre-Forward;Right;190;1350000.0;Italy
286047;749;Guglielmo Vicario;1996-10-07;Goalkeeper;Goalkeeper;Right;194;4500000.0;Italy
288233;133;Nick Doodeman;1996-10-22;Attack;attack - Right Winger;Right;173;450000.0;Netherlands
448854;1010;Emmanuel Dennis;1997-11-15;Attack;attack - Centre-Forward;Right;175;7200000.0;Nigeria
459463;1010;Cucho Hernandez;1999-04-20;Attack;attack - Centre-Forward;Right;176;8100000.0;Colombia
265078;749;Patrick Cutrone;1998-01-03;Attack;attack - Centre-Forward;Right;183;4050000.0;Italy
626724;1010;Joao Pedro;2001-09-26;Attack;attack - Centre-Forward;Right;182;9000000.0;Brazil
424051;1010;Samuel Kalu;1997-08-26;Attack;attack - Right Winger;Right;177;4950000.0;Nigeria
410225;1010;Ismaila Sarr;1998-02-25;Attack;attack - Right Winger;Right;185;24300000.0;Senegal
711247;1010;Kwadwo Baah;2003-01-27;Attack;attack - Left Winger;Right;182;720000.0;Germany
252345;1010;Ken Sema;1993-09-30;Midfield;midfield - Left Midfield;Left;180;2700000.0;Sweden
91059;1010;Joshua King;1992-01-15;Attack;attack - Second Striker;Right;187;7200000.0;Norway
44983;1010;Dan Gosling;1990-02-01;Midfield;midfield - Central Midfield;Right;180;900000.0;England
635336;1010;Imran Louza;1999-05-01;Midfield;midfield - Central Midfield;Left;178;9000000.0;Morocco
73484;1010;Tom Cleverley;1989-08-12;Midfield;midfield - Central Midfield;Right;175;1800000.0;England
76467;1010;Kiko Femenia;1991-02-02;Defender;Defender - Right-Back;Right;171;2700000.0;Spain
74943;1010;Juraj Kucka;1987-02-26;Midfield;midfield - Central Midfield;Right;186;1800000.0;Slovakia
486477;1010;Edo Kayembe;1998-06-03;Midfield;midfield - Defensive Midfield;Left;183;2700000.0;DR Congo
46001;1010;Moussa Sissoko;1989-08-16;Midfield;midfield - Central Midfield;Right;187;4500000.0;France
391719;1010;Domingos Quina;1999-11-18;Midfield;midfield - Central Midfield;Right;173;2250000.0;Portugal
409106;1010;Peter Etebo;1995-11-09;Midfield;midfield - Central Midfield;Right;174;2700000.0;Nigeria
503795;1010;Jeremy Ngakia;2000-09-07;Defender;Defender - Right-Back;Right;184;3600000.0;DR Congo
286949;1010;Adam Masina;1994-01-02;Defender;Defender - Left-Back;Left;191;3600000.0;Morocco
59606;1010;Craig Cathcart;1989-02-06;Defender;Defender - Centre-Back;Right;189;1350000.0;Northern Ireland
290017;1010;Hassane Kamara;1994-03-05;Defender;Defender - Left-Back;Left;168;5400000.0;Cote d'Ivoire
371436;1010;Francisco Sierralta;1997-05-06;Defender;Defender - Centre-Back;Right;192;1350000.0;Chile
50174;1010;Danny Rose;1990-07-02;Defender;Defender - Left-Back;Left;173;2250000.0;England
192875;1010;William Troost Ekong;1993-09-01;Defender;Defender - Centre-Back;Right;191;4500000.0;Nigeria
81512;1010;Christian Kabasele;1991-02-24;Defender;Defender - Centre-Back;Right;187;2700000.0;Belgium
120186;1010;Daniel Bachmann;1994-07-09;Goalkeeper;Goalkeeper;Right;191;2700000.0;Austria
255744;1010;Samir;1994-12-05;Defender;Defender - Centre-Back;Left;188;4500000.0;Brazil
60577;1010;Nicolas Nkoulou;1990-03-27;Defender;Defender - Centre-Back;Right;184;3600000.0;Cameroon
39037;1010;Rob Elliot;1986-04-30;Goalkeeper;Goalkeeper;Left;190;180000.0;Ireland
641537;749;Tommaso Baldanzi;2003-03-23;Attack;midfield - Attacking Midfield;Left;170;720000.0;Italy
315865;749;Andrea Pinamonti;1999-05-19;Attack;attack - Centre-Forward;Right;185;14400000.0;Italy
13572;1010;Ben Foster;1983-04-03;Goalkeeper;Goalkeeper;Left;193;270000.0;England
38607;749;Federico Di Francesco;1994-06-14;Attack;attack - Second Striker;Right;171;2700000.0;Italy
390177;749;Nedim Bajrami;1999-02-28;Attack;midfield - Attacking Midfield;Right;179;9000000.0;Albania
193867;749;Liam Henderson;1996-04-25;Midfield;midfield - Central Midfield;Right;183;2700000.0;Scotland
201040;749;Marco Benassi;1994-09-08;Midfield;midfield - Central Midfield;Right;184;3150000.0;Italy
387234;749;Szymon Zurkowski;1997-09-25;Midfield;midfield - Central Midfield;Right;185;5400000.0;Poland
543771;749;Kristjan Asllani;2002-03-09;Midfield;midfield - Defensive Midfield;Right;175;3150000.0;Albania
240934;749;Filippo Bandinelli;1995-03-29;Midfield;midfield - Central Midfield;Left;180;1800000.0;Italy
171159;749;Leo Stulac;1994-09-26;Midfield;midfield - Defensive Midfield;Right;175;2700000.0;Slovenia
197745;749;Riccardo Fiamozzi;1993-05-18;Defender;Defender - Right-Back;Right;175;450000.0;Italy
192638;749;Nicolas Haas;1996-01-23;Midfield;midfield - Central Midfield;Right;178;3150000.0;Switzerland
162961;749;Valerio Verre;1994-01-11;Midfield;midfield - Central Midfield;Both;181;2520000.0;Italy
469211;749;Liberato Cacace;2000-09-27;Defender;Defender - Left-Back;Left;183;2250000.0;New Zealand
183841;749;Petar Stojanovic;1995-10-07;Defender;Defender - Right-Back;Right;178;2250000.0;Slovenia
547985;749;Fabiano Parisi;2000-11-09;Defender;Defender - Left-Back;Left;178;3150000.0;Italy
297645;749;Riccardo Marchizza;1998-03-26;Defender;Defender - Left-Back;Left;186;1800000.0;Italy
88706;749;Simone Romagnoli;1990-02-09;Defender;Defender - Centre-Back;Right;193;1080000.0;Italy
111347;749;Lorenzo Tonelli;1990-01-17;Defender;Defender - Centre-Back;Right;183;1350000.0;Italy
435228;749;Ardian Ismajli;1996-09-30;Defender;Defender - Centre-Back;Right;185;1800000.0;Albania
258511;133;Michael Breij;1997-01-15;Attack;attack - Right Winger;Right;181;450000.0;Netherlands
493702;749;Mattia Viti;2002-01-24;Defender;Defender - Centre-Back;Left;190;3600000.0;Italy
451282;133;Tamas Kiss;2000-11-24;Attack;attack - Left Winger;Right;167;495000.0;Hungary
278531;749;Sebastiano Luperto;1996-09-06;Defender;Defender - Centre-Back;Left;191;2250000.0;Italy
212191;133;Issa Kallon;1996-01-03;Attack;attack - Left Winger;Right;170;585000.0;Sierra Leone
213671;133;Mitchel Paulissen;1993-04-21;Attack;midfield - Attacking Midfield;Right;183;360000.0;Netherlands
42744;749;Samir Ujkani;1988-07-05;Goalkeeper;Goalkeeper;Right;186;180000.0;Kosovo
163652;749;Jacopo Furlan;1993-02-22;Goalkeeper;Goalkeeper;Right;189;270000.0;Italy
250030;133;Robin Maulun;1996-11-23;Attack;midfield - Attacking Midfield;Right;176;585000.0;France
317593;133;Patrick Joosten;1996-04-14;Attack;attack - Left Winger;Right;188;720000.0;Netherlands
410735;133;Jamie Jacobs;1997-12-03;Midfield;midfield - Central Midfield;Left;182;810000.0;Netherlands
339331;133;Jasper Ter Heide;1999-03-29;Defender;Defender - Right-Back;Right;173;203000.0;Netherlands
243744;133;David Sambissa;1996-01-11;Defender;Defender - Left-Back;Left;177;315000.0;Gabon
435821;133;Alex Bangura;1999-07-13;Defender;Defender - Left-Back;Left;183;630000.0;Sierra Leone
501640;133;Maxim Gullit;2001-05-20;Defender;Defender - Left-Back;Left;191;315000.0;Netherlands
587333;133;Sekou Sylla;1999-01-09;Defender;Defender - Left-Back;Left;180;23000.0;Guinea
195359;133;Doke Schmidt;1992-04-07;Defender;Defender - Right-Back;Right;177;315000.0;Netherlands
315233;133;Mees Hoedemakers;1998-02-18;Midfield;midfield - Defensive Midfield;Both;181;900000.0;Netherlands
766810;133;Jhondly Van Der Meer;2002-03-22;Defender;Defender - Centre-Back;Right;183;45000.0;Haiti
79194;133;Erik Schouten;1991-08-16;Defender;Defender - Centre-Back;Both;182;293000.0;Netherlands
667902;133;Brett Minnema;2002-01-06;Goalkeeper;Goalkeeper;;192;23000.0;Netherlands
371461;133;Marco Tol;1998-04-25;Defender;Defender - Centre-Back;Right;188;450000.0;Netherlands
160361;133;Sonny Stevens;1992-06-22;Goalkeeper;Goalkeeper;Right;194;450000.0;Netherlands
342703;133;Pieter Bos;1997-02-23;Goalkeeper;Goalkeeper;Right;193;45000.0;Netherlands
25118;1435;Jacob Mulenga;1984-02-12;Attack;attack - Centre-Forward;Right;185;158000.0;Zambia
113996;133;Calvin Mac Intosch;1989-08-09;Defender;Defender - Centre-Back;Right;181;293000.0;Suriname
443222;1435;Marc Cardona;1995-07-08;Attack;attack - Centre-Forward;Right;183;540000.0;Spain
322073;1435;Isac Lidberg;1998-09-08;Attack;attack - Centre-Forward;Right;187;180000.0;Sweden
448257;1435;Ogechika Heil;2000-11-27;Attack;attack - Left Winger;Right;168;225000.0;Germany
519651;1435;Zakaria Eddahchouri;2000-05-11;Attack;midfield - Attacking Midfield;Right;187;180000.0;Netherlands
258335;1435;Martijn Berden;1997-07-29;Attack;attack - Right Winger;Right;172;225000.0;Netherlands
410854;1435;Ragnar Oratmangoen;1998-01-21;Attack;attack - Left Winger;Right;180;405000.0;Netherlands
293754;1435;Frank Ross;1998-02-18;Attack;attack - Left Winger;Both;172;158000.0;Scotland
251848;1435;Inigo Cordoba;1997-03-13;Attack;attack - Left Winger;Left;180;1350000.0;Spain
486057;1435;Giannis Fivos Botos;2000-12-20;Attack;midfield - Attacking Midfield;Right;172;360000.0;Greece
612024;1435;Quiermo Dumay;2001-02-10;Midfield;midfield - Central Midfield;Right;181;23000.0;Netherlands
91251;1435;Cuco Martina;1989-09-25;Defender;Defender - Right-Back;Right;185;270000.0;Curacao
406091;1435;Boyd Lucassen;1998-07-01;Defender;Defender - Right-Back;Right;173;405000.0;Netherlands
451673;1435;Aventis Aventisian;2002-08-17;Defender;Defender - Left-Back;Left;172;23000.0;Greece
361112;1435;Evert Linthorst;2000-03-03;Midfield;midfield - Central Midfield;Right;185;450000.0;Netherlands
369552;1435;Luuk Brouwers;1998-05-03;Midfield;midfield - Defensive Midfield;Right;183;900000.0;Netherlands
369554;1435;Mats Deijl;1997-07-15;Defender;Defender - Right-Back;Right;181;315000.0;Netherlands
436063;1435;Turan Tuzlacik;2001-03-02;Defender;Defender - Left-Back;Left;176;45000.0;Netherlands
313729;1435;Justin Bakker;1998-03-03;Defender;Defender - Centre-Back;Left;189;270000.0;Netherlands
187188;1435;Bas Kuipers;1994-08-17;Defender;Defender - Left-Back;Left;180;450000.0;Netherlands
403800;1435;Job Schuurman;1999-06-12;Goalkeeper;Goalkeeper;Right;190;45000.0;Netherlands
326329;1435;Joris Kramer;1996-08-02;Defender;Defender - Centre-Back;Left;187;360000.0;Netherlands
690624;1435;Sven Jansen;2004-10-23;Goalkeeper;Goalkeeper;Right;192;45000.0;Netherlands
153751;1435;Nick Hengelman;1989-11-25;Goalkeeper;Goalkeeper;Right;186;68000.0;Netherlands
725703;2759;Joseph Hungbo;2000-01-15;Attack;attack - Right Winger;Left;173;293000.0;England
276853;1435;Andries Noppert;1994-04-07;Goalkeeper;Goalkeeper;Left;202;180000.0;Netherlands
85904;1435;Gerrit Nauber;1992-04-13;Defender;Defender - Centre-Back;Right;186;405000.0;Germany
546926;1435;Jay Idzes;2000-06-02;Defender;Defender - Centre-Back;Right;190;338000.0;Netherlands
124577;2759;Jordan White;1992-02-04;Attack;attack - Centre-Forward;Right;193;360000.0;Scotland
251587;2759;Blair Spittal;1995-12-19;Attack;attack - Right Winger;Right;183;405000.0;Scotland
286919;2759;Josh Sims;1997-03-28;Attack;attack - Right Winger;Right;174;810000.0;England
780506;2759;Adam Mackinnon;2003-04-30;Midfield;midfield - Central Midfield;Right;175;23000.0;Scotland
904926;2759;Ryan Macleman;2004-05-10;Midfield;midfield - Central Midfield;;0;45000.0;Scotland
503782;2759;Ben Paton;2000-05-05;Midfield;midfield - Left Midfield;Left;176;90000.0;Canada
630076;2759;Jack Burroughs;2001-03-21;Midfield;midfield - Central Midfield;;188;180000.0;Scotland
385635;2759;Regan Charles Cook;1997-02-14;Attack;attack - Left Winger;Right;174;428000.0;Grenada
340791;1435;Philippe Rommens;1997-08-20;Midfield;midfield - Central Midfield;Right;175;450000.0;Belgium
228879;2759;David Cancola;1996-10-23;Midfield;midfield - Defensive Midfield;Right;184;248000.0;Austria
251485;2759;Jordan Tillson;1993-03-05;Midfield;midfield - Defensive Midfield;Right;183;315000.0;England
151213;2759;Ross Callachan;1993-09-04;Midfield;midfield - Central Midfield;Right;178;405000.0;Scotland
504943;2759;Declan Drysdale;1999-11-14;Defender;Defender - Centre-Back;Right;196;;England
262545;2759;Connor Randall;1995-10-21;Defender;Defender - Right-Back;Right;180;360000.0;England
27700;2759;Keith Watson;1989-11-14;Defender;Defender - Right-Back;Right;185;248000.0;Scotland
692381;2759;Ben Williamson;2003-03-17;Defender;Defender - Right-Back;Right;0;45000.0;Scotland
395833;2759;Harry Paton;1998-05-23;Midfield;midfield - Central Midfield;Right;175;360000.0;Canada
425496;2759;Ross Munro;2000-04-01;Goalkeeper;Goalkeeper;Left;182;90000.0;Scotland
195628;2759;Jack Baldwin;1993-06-30;Defender;Defender - Centre-Back;Right;185;338000.0;England
287051;2759;Alex Iacovitti;1997-09-02;Defender;Defender - Centre-Back;Left;193;315000.0;Scotland
818285;2759;Logan Ross;2004-05-12;Goalkeeper;Goalkeeper;;0;45000.0;Scotland
196229;2759;Coll Donaldson;1995-04-09;Defender;Defender - Centre-Back;Right;188;360000.0;Scotland
497143;2759;Ashley Maynard Brewer;1999-06-25;Goalkeeper;Goalkeeper;Right;187;270000.0;Australia
530879;2759;Kayne Ramsay;2000-10-10;Defender;Defender - Right-Back;Right;179;225000.0;England
150212;2759;Ross Laidlaw;1992-07-12;Goalkeeper;Goalkeeper;Right;200;293000.0;Scotland
514891;1063;Mads Frederiksen;2002-03-07;Attack;attack - Right Winger;Right;180;45000.0;Denmark
479019;1063;Marokhy Ndione;1999-11-04;Attack;attack - Centre-Forward;Right;192;360000.0;Sweden
718318;1063;Ibrahim Said;2002-06-15;Attack;attack - Right Winger;Right;172;225000.0;Nigeria
528451;1063;Tobias Bech;2002-02-19;Attack;attack - Right Winger;Left;189;405000.0;Denmark
360517;1063;Jay Roy Grot;1998-03-13;Attack;attack - Centre-Forward;Right;193;360000.0;Netherlands
542525;1063;Younes Bakiz;1999-02-05;Attack;attack - Left Winger;;0;315000.0;Denmark
531927;1063;Mads Sondergaard;2002-12-26;Attack;midfield - Attacking Midfield;;0;45000.0;Denmark
589139;1063;Sofus Berger;2003-06-02;Midfield;midfield - Central Midfield;Left;0;270000.0;Denmark
250464;1063;Clint Leemans;1995-09-15;Midfield;midfield - Central Midfield;Left;189;360000.0;Netherlands
202570;1063;Jakob Bonde;1993-12-29;Midfield;midfield - Central Midfield;Left;186;405000.0;Denmark
487924;1063;Jan Zamburek;2001-02-13;Midfield;midfield - Central Midfield;Left;182;720000.0;Czech Republic
357917;1063;Justin Lonwijk;1999-12-21;Midfield;midfield - Central Midfield;Right;189;630000.0;Netherlands
97503;1063;Jeppe Gronning;1991-05-24;Midfield;midfield - Defensive Midfield;Right;180;270000.0;Denmark
358422;1063;Daniel Anyembe;1998-07-22;Defender;Defender - Right-Back;Right;189;315000.0;Denmark
701055;1063;Anton Gaaei;2002-11-19;Defender;Defender - Right-Back;Right;183;45000.0;Denmark
514889;1063;Frederik Christensen;2002-06-07;Defender;Defender - Left-Back;Left;180;135000.0;Denmark
258049;1063;Lorenzo Gordinho;1994-04-26;Defender;Defender - Centre-Back;Right;184;135000.0;South Africa
104918;1063;Christian Sorensen;1992-08-06;Defender;Defender - Left-Back;Left;179;315000.0;Denmark
863811;1063;Lamin Jawara;2002-02-12;Defender;Defender - Centre-Back;Left;192;;The Gambia
166460;1063;Frans Putros;1993-07-14;Defender;Defender - Centre-Back;Right;181;270000.0;Iraq
196126;1063;Mads Lauritsen;1993-04-14;Defender;Defender - Centre-Back;;195;360000.0;Denmark
806930;1063;Kasper Kiilerich;2005-11-22;Goalkeeper;Goalkeeper;;198;;Denmark
457979;1063;Lucas Lund;2000-03-19;Goalkeeper;Goalkeeper;;195;315000.0;Denmark
203895;1063;Nicolas Burgy;1995-08-07;Defender;Defender - Centre-Back;Right;185;360000.0;Switzerland
410897;1063;Lars Kramer;1999-07-11;Defender;Defender - Centre-Back;Right;192;540000.0;Netherlands
42694;1063;Mikkel Andersen;1988-12-17;Goalkeeper;Goalkeeper;Right;0;180000.0;Denmark
193323;16239;Maksym Degtyarov;1993-05-30;Attack;attack - Centre-Forward;Right;185;225000.0;Ukraine
733698;16239;Georgios Ermidis;2001-06-08;Attack;attack - Right Winger;;170;;Greece
930254;16239;Artem Khatskevich;2003-06-19;Midfield;midfield - Defensive Midfield;;188;;Belarus
383198;16239;Ilya Shevtsov;2000-04-13;Attack;attack - Centre-Forward;Right;185;270000.0;Ukraine
470831;16239;Vikentiy Voloshyn;2001-04-17;Attack;midfield - Attacking Midfield;Left;179;270000.0;Ukraine
596235;16239;Yevgeniy Belych;2001-01-09;Attack;midfield - Attacking Midfield;;174;90000.0;Ukraine
775868;16239;Denys Demyanenko;2000-07-05;Midfield;midfield - Defensive Midfield;Right;185;45000.0;Ukraine
213984;16239;Taras Zaviyskyi;1995-04-12;Attack;midfield - Attacking Midfield;Both;182;630000.0;Ukraine
968231;16239;Danyil Pus;2003-01-02;Defender;Defender - Centre-Back;;187;;Ukraine
376226;16239;Yevgen Tsymbalyuk;1996-06-19;Defender;Defender - Centre-Back;Right;183;450000.0;Ukraine
61779;16239;Vadym Zhuk;1991-04-15;Defender;Defender - Right-Back;Right;180;180000.0;Ukraine
59442;16239;Yevgen Selin;1988-05-09;Defender;Defender - Left-Back;Left;190;270000.0;Ukraine
244911;16239;Oleksandr Masalov;1997-01-22;Defender;Defender - Left-Back;Left;185;180000.0;Ukraine
623318;16239;Llya Karavashchenko;2001-06-25;Goalkeeper;Goalkeeper;;192;23000.0;Ukraine
308256;443;Andres Ponce;1996-11-11;Attack;attack - Centre-Forward;Right;182;450000.0;Venezuela
93105;16239;Igor Lytovka;1988-06-05;Goalkeeper;Goalkeeper;Right;193;270000.0;Ukraine
610430;443;Christian Gammelgaard;2003-03-10;Attack;attack - Right Winger;Left;0;90000.0;Denmark
188338;443;Luka Djordjevic;1994-07-09;Attack;attack - Centre-Forward;Both;184;540000.0;Montenegro
117481;16239;Roman Mysak;1991-09-09;Goalkeeper;Goalkeeper;Right;187;180000.0;Ukraine
